utc_time,x_error,y_error,z_error,clock_error,t_min,sin_daily,cos_daily,sin_halfd,cos_halfd
2025-09-09 01:01:00,-0.058625311,0.055791996,-0.119239857,0.03367041,8090.0,-0.6755902076156606,-0.7372773368101238,0.9961946980917457,0.08715574274765728
2025-09-09 01:11:00,-0.026879527,0.069938775,-0.113350419,-0.001230048,8100.0,-0.7071067811865472,-0.7071067811865479,1.0,9.790984586812941e-16
2025-09-09 02:19:00,-0.522844751,0.165005375,-0.688271763,0.081995666,8168.0,-0.8829475928589264,-0.46947156278589186,0.8290375725550431,-0.5591929034707449
2025-09-09 02:21:00,-0.029576071,0.037743051,-0.031551957,0.028543929,8170.0,-0.8870108331782217,-0.4617486132350339,0.8191520442889917,-0.5735764363510462
2025-09-09 02:31:00,-0.043833781,0.007338881,-0.075683584,-0.006356499,8180.0,-0.9063077870366496,-0.4226182617407003,0.7660444431189792,-0.6427876096865379
2025-09-09 07:17:00,-0.522844751,-0.13543136,0.788631305,-0.066664939,8466.0,-0.6883545756937556,0.7253743710122861,-0.998629534754574,0.05233595624293948
2025-09-09 07:21:00,-0.027793797,-0.017494865,0.011779573,-0.011464963,8470.0,-0.67559020761566,0.7372773368101243,-0.9961946980917454,0.08715574274765875
2025-09-09 07:31:00,-0.067524446,0.046657521,0.056111248,-0.008910701,8480.0,-0.6427876096865398,0.7660444431189776,-0.9848077530122082,0.17364817766692905
2025-09-09 07:41:00,-0.059895258,0.019597091,0.016548015,-0.008910731,8490.0,-0.6087614290087219,0.7933533402912342,-0.9659258262890691,0.2588190451025177
2025-09-09 07:51:00,-0.068491114,-0.006634057,0.082892074,-0.026360961,8500.0,-0.5735764363510482,0.8191520442889904,-0.9396926207859101,0.342020143325664
2025-09-09 08:01:00,-0.091693243,-0.016479865,0.089440134,-0.008910701,8510.0,-0.5372996083468268,0.8433914458128838,-0.9063077870366529,0.42261826174069317
2025-09-09 08:11:00,-0.015437551,0.032966163,0.03892089,-0.008910731,8520.0,-0.5000000000000038,0.8660254037844365,-0.866025403784443,0.49999999999999234
2025-09-09 08:21:00,-0.121701119,-0.068245493,0.170589936,-0.008910731,8530.0,-0.4617486132350387,0.8870108331782193,-0.8191520442889979,0.5735764363510374
2025-09-09 08:31:00,-0.074666684,-0.062196385,0.129781642,-0.008910731,8540.0,-0.42261826174070516,0.9063077870366473,-0.7660444431189861,0.6427876096865297
2025-09-09 08:41:00,-0.068207474,-0.079686783,0.123875941,-0.026360931,8550.0,-0.38268343236509644,0.923879532511284,-0.7071067811865577,0.7071067811865372
2025-09-09 08:51:00,-0.070588578,-0.105716322,0.164463204,-0.008910731,8560.0,-0.3420201433256697,0.939692620785908,-0.642787609686541,0.7660444431189767
2025-09-09 09:01:00,-0.139956217,-0.108001102,0.167015402,0.008539498,8570.0,-0.300705799504275,0.9537169507482263,-0.5735764363510494,0.8191520442889895
2025-09-09 09:11:00,-0.071906816,-0.140865732,0.130012425,0.008539468,8580.0,-0.2588190451025236,0.9659258262890675,-0.5000000000000051,0.8660254037844357
2025-09-09 09:21:00,-0.067492781,-0.169500746,0.15982517,0.008539498,8590.0,-0.21643961393810668,0.9762960071199325,-0.4226182617407065,0.9063077870366467
2025-09-09 09:31:00,-0.116816433,-0.176545456,0.131650861,-0.008910731,8600.0,-0.17364817766692808,0.9848077530122085,-0.34202014332566444,0.93969262078591
2025-09-09 09:41:00,-0.037415668,-0.181619123,0.156894337,-0.008910701,8610.0,-0.13052619222005027,0.9914448613738106,-0.2588190451025182,0.965925826289069
2025-09-09 09:51:00,-0.08473658,-0.156930279,0.099962475,0.025989698,8620.0,-0.08715574274765776,0.9961946980917455,-0.17364817766692955,0.9848077530122082
2025-09-09 10:46:00,-0.299352111,-0.5529317800000001,0.331300315,0.042697461,8675.0,0.1521233861899155,0.9883615104677609,0.30070579950427084,0.9537169507482276
2025-09-09 10:51:00,-0.023785245,-0.110486342,0.043384634,-0.026360961,8680.0,0.1736481776669322,0.9848077530122077,0.34202014332567227,0.9396926207859071
2025-09-09 11:01:00,-0.055009611,-0.078044552,-0.001801237,-0.023806699,8690.0,0.2164396139381038,0.9762960071199331,0.42261826174070116,0.9063077870366492
2025-09-09 11:11:00,-0.065203913,-0.069992254,0.010225292,-0.006356499,8700.0,0.25881904510252074,0.9659258262890683,0.5,0.8660254037844386
2025-09-09 11:21:00,-0.092393743,-0.083031278,-0.013661429,-0.006356499,8710.0,0.30070579950427223,0.9537169507482272,0.5735764363510445,0.8191520442889929
2025-09-09 11:31:00,-0.038481459,-0.027932729,0.020779736,-0.006356499,8720.0,0.342020143325667,0.939692620785909,0.6427876096865365,0.7660444431189805
2025-09-09 11:41:00,-0.004810769,-0.092135196,0.05240944,-0.02123448,8730.0,0.3826834323650872,0.9238795325112878,0.7071067811865435,0.7071067811865515
