utc_time,x_error,y_error,z_error,clock_error,t_min,sin_daily,cos_daily,sin_halfd,cos_halfd
2025-09-06 04:00:00,-0.425624019,0.899042258,-0.642716128,0.421244199,6600.0,-0.5000000000000016,-0.8660254037844377,0.8660254037844405,0.49999999999999684
2025-09-06 05:00:00,-0.356931278,0.633680437,-0.822042739,0.187504803,6660.0,-0.7071067811865474,-0.7071067811865477,1.0,4.892397390223529e-16
2025-09-06 06:00:00,-0.615293259,0.270688187,-0.848775506,-0.055961629,6720.0,-0.8660254037844393,-0.49999999999999895,0.8660254037844375,-0.5000000000000021
2025-09-06 07:00:00,-0.692854449,0.059949629,-0.733184973,-0.179266626,6780.0,-0.9659258262890681,-0.25881904510252157,0.5000000000000014,-0.8660254037844378
2025-09-06 14:00:00,0.007015683,-0.812115097,0.457226757,0.787286953,7200.0,-1.2246467991473533e-15,1.0,-2.4492935982947065e-15,1.0
2025-09-07 06:00:00,0.054012448,0.852508137,-0.660408268,0.116233553,8160.0,-0.8660254037844392,-0.49999999999999917,0.8660254037844377,-0.5000000000000017
2025-09-07 07:00:00,-0.10590212,0.721942117,-0.831064874,-0.709572473,8220.0,-0.9659258262890671,-0.25881904510252524,0.5000000000000081,-0.8660254037844339
2025-09-07 08:00:00,-0.487995785,0.417763898,-0.787376485,0.073952863,8280.0,-1.0,-3.1847006584197066e-15,6.369401316839413e-15,-1.0
2025-09-07 09:00:00,-0.666461468,0.342724778,-0.65810753,-0.017972708,8340.0,-0.9659258262890688,0.25881904510251913,-0.499999999999997,-0.8660254037844404
2025-09-07 11:47:00,-1.76052849925,0.943558877,0.038751304,0.078469207,8507.0,-0.5482932295199123,0.8362861558477604,-0.9170600743851226,0.3987490689252495
2025-09-07 12:00:00,-0.934727645,0.215925608,0.565364603,0.83256867725,8520.0,-0.5000000000000038,0.8660254037844365,-0.866025403784443,0.49999999999999234
2025-09-07 13:00:00,-0.760390978,0.050845519,0.76846572,-0.04271362,8580.0,-0.2588190451025236,0.9659258262890675,-0.5000000000000051,0.8660254037844357
2025-09-07 14:00:00,-0.494502604,-0.202973183,0.799759143,-0.730752601,8640.0,-1.4695761589768238e-15,1.0,-2.9391523179536475e-15,1.0
2025-09-07 15:00:00,-0.457619769,-0.498454589,0.726807801,0.232752299,8700.0,0.25881904510252074,0.9659258262890683,0.5,0.8660254037844386
2025-09-07 16:00:00,-0.362948108,-0.790320568,0.422599971,0.265575346,8760.0,0.4999999999999951,0.8660254037844415,0.866025403784433,0.5000000000000098
