utc_time,x_error,y_error,z_error,clock_error,t_min,sin_daily,cos_daily,sin_halfd,cos_halfd,upload_segment,time_since_upload_min
2025-09-03 11:10:00,1.5915821385530453,1.403414422071373,2.1807328257090695,-0.45648483022865943,-1.3213555572495326,0.5992629620991525,-1.1237351651909664,-0.5342193047332464,1.1693228036959415,4,0.11324920826029977
2025-09-03 11:25:00,-0.6262845061975316,-0.45749932388232983,-0.2779669803747736,0.07368729884875097,-1.3156554701736167,0.5011962298940063,-1.1409968780555495,-0.3620459921081774,1.2383937339618316,4,0.18504358932646953
2025-09-03 11:40:00,0.05111860022387132,0.026087093020079225,0.02850951765324344,-0.024933358230649943,-1.3099553830977009,0.40210725129855307,-1.1523451662405606,-0.18237977753616602,1.2842760593896498,4,0.2568379703926393
2025-09-03 11:56:00,-0.03435618044911795,0.044524008260229904,0.10921573688316832,0.08930232807657097,-1.303875290216724,0.29576373423074903,-1.157877824940036,0.014057738413881657,1.3067813444302507,4,0.333418643529887
2025-09-03 12:10:00,-0.39050594639400416,-0.3437373149806688,-0.21298436351637723,-0.031215432366233562,-1.2985552089458694,0.20256237224913043,-1.157132618407005,0.1870591962083221,1.303744854535169,4,0.4004267325249788
2025-09-03 12:25:00,0.1458076396381861,0.09633627440136841,-0.19018886350960562,0.02427302651871425,-1.2928551218699535,0.1029609536019377,-1.1505512817832786,0.37051075211219636,1.2769982077701603,4,0.47222111359114854
2025-09-03 12:40:00,-0.3950670830541283,-0.30273651795855117,-0.0041420043749860955,0.02427302651871425,-1.2871550347940377,0.004042593155711839,-1.1380156070563994,0.5489209609663034,1.2264024229170367,4,0.5440154946573182
2025-09-03 12:55:00,0.01601617775951034,-0.010345917703054026,-0.12469519936902737,0.04247851137017045,-1.2814549477181219,-0.09376912548389281,-1.1195792739100594,0.719237174632493,1.1528232078824374,4,0.615809875723488
2025-09-03 13:10:00,-1.5149676698267156,-1.405716083327904,-0.21039134642901083,0.18445634175723533,-1.275754860642206,-0.19005535752133246,-1.095321229553189,0.8785452354743607,1.0575195234356172,4,0.6876042567896578
2025-09-03 13:25:00,-0.10406428224458539,-0.1254619012364331,-0.09445632013995098,0.011916753506435207,-1.2700547735662902,-0.2844037905288924,-1.0653453506558865,1.024119338402364,0.9421220420406341,4,0.7593986378558275
2025-09-03 13:40:00,-0.009666677489458523,-0.05803329641959441,-0.0007544419610645157,-0.08692267049425481,-1.2643546864903743,-0.3764104100317991,-1.0297799985335718,1.1534686701546384,0.8086052465983826,4,0.8311930189219973
2025-09-03 14:00:00,-0.488589813924919,-0.45718206175107345,-0.3144204761354614,0.05809114500462901,-1.2567545703891532,-0.49476377306104485,-0.973931388489297,1.2969154088958372,0.606385629129768,4,0.926918860343557
2025-09-03 16:00:00,-0.8492599529595691,-0.7639642178305749,-0.39324291396523303,1.310057128687319,-1.2111538737818266,-1.055758607053209,-0.464407115846249,1.309282071099212,-0.8185482436974076,5,-0.8440092059552969
2025-09-03 18:00:00,-0.4127768770787095,-0.38652658460757494,-1.0279543920702123,1.34864569792298,-1.1655531771745,-1.2635341506711069,0.23384896084161033,0.0882388777560607,-1.5417843874556034,6,-0.8440092059552969
2025-09-03 20:00:00,0.3977071130279312,0.3278096985863614,-0.46923856429029087,0.055510996752329934,-1.1199524805671734,-1.062417114795385,0.933739689715644,-1.1451709777904626,-0.8400866583866254,7,-0.8440092059552969
2025-09-03 22:00:00,0.3625108035225025,0.40012905723534864,0.4014900173632383,-0.514494405287051,-1.0743517839598467,-0.5062966467730843,1.4477299151840266,-1.1575376399938375,0.5848472144405502,8,-0.8440092059552969
2025-09-04 00:00:00,0.5668348327689282,0.6572302842098914,0.7407705436134512,-0.971915281855568,-1.02875108735252,0.2558152230948008,1.6380963714150134,0.063505553349311,1.3080833581987463,9,-0.8440092059552969
2025-09-04 02:00:00,-0.2811955709767944,-0.1028526328326949,0.5019123178582606,-0.19329751191504355,-0.9831503907451935,1.0197112347350008,1.4538305201955364,1.2969154088958381,0.6063856291297661,10,-0.8440092059552969
2025-09-04 04:00:00,-0.3149950339461705,0.18773151527154308,-0.05624111915713463,1.2359753647384173,-0.9375496941378668,1.5807060687271641,0.9443062475524892,1.3092820710992121,-0.8185482436974073,11,-0.8440092059552969
2025-09-04 06:00:00,-0.026902564693741606,0.04461217069035828,-0.5827211674013715,1.0543034526375092,-0.8919489975305402,1.7884816123450615,0.246050170864631,0.08823887775606355,-1.5417843874556034,12,-0.8440092059552969
2025-09-04 08:00:00,-0.09728638099963914,-0.10006987997435905,-0.09026230263605803,-1.8878158125326978,-0.8463483009232136,1.5873645764693392,-0.4538405580094049,-1.1451709777904637,-0.8400866583866236,13,-0.8440092059552969
2025-09-04 10:00:00,2.4256783086164413,2.076338983402562,0.1757335770181766,-1.8878158125326978,-0.800747604315887,1.0312441084470394,-0.9678307834777867,-1.1575376399938375,0.58484721444055,14,-0.8440092059552969
2025-09-04 12:00:00,-0.30899230412814715,-0.22345570944461624,0.5667735306386404,0.6138682734319777,-0.7551469077085603,0.2691322385791516,-1.1581972397087734,0.06350555334931568,1.3080833581987463,15,-0.8440092059552969
2025-09-04 14:00:00,-1.1192247691672303,-1.0467456966226576,-0.03476182816595147,0.9888602353153116,-0.7095462111012337,-0.4947637730610457,-0.9739313884892965,1.2969154088958381,0.6063856291297665,16,-0.8440092059552969
2025-09-04 16:00:00,-0.9348460480348995,-0.7940165065539054,-0.5293823976644382,1.34864569792298,-0.663945514493907,-1.055758607053209,-0.46440711584624933,1.3092820710992121,-0.818548243697407,17,-0.8440092059552969
2025-09-04 18:00:00,0.03761447566121582,0.0360988223481495,-1.12960027699744,1.4158680902788363,-0.6183448178865805,-1.2635341506711069,0.23384896084160872,0.0882388777560639,-1.5417843874556034,18,-0.8440092059552969
2025-09-04 20:00:00,0.891918561993825,0.8255386491047808,-0.5022921741928293,-0.08579314723064375,-0.5727441212792538,-1.0624171147953845,0.9337396897156448,-1.1451709777904635,-0.8400866583866239,19,-0.8440092059552969
2025-09-04 22:00:00,0.17743797220581214,0.19731939753837027,0.5192308351893794,-1.1418532608830445,-0.5271434246719272,-0.5062966467730846,1.4477299151840266,-1.1575376399938377,0.5848472144405497,20,-0.8440092059552969
2025-09-05 00:00:00,-0.003691249051592643,0.06922719415413643,0.49293903900489233,-0.5851893872962792,-0.4815427280646006,0.2558152230948004,1.6380963714150134,0.06350555334931031,1.3080833581987463,21,-0.8440092059552969
2025-09-05 02:00:00,0.839044859791851,0.897496246935923,0.4652756112910064,-0.04203862141912758,-0.43594203145727395,1.0197112347349981,1.453830520195538,1.2969154088958355,0.606385629129771,22,-0.8440092059552969
2025-09-05 04:00:00,-0.07710450818556028,-0.10345375709130099,-0.10538185685845947,0.42880957939139613,-0.3903413348499473,1.5807060687271626,0.9443062475524916,1.3092820710992148,-0.8185482436974023,23,-0.8440092059552969
2025-09-05 06:00:00,-1.2816924624153452,-1.1142872132245982,-0.0005591152860153393,0.5648619710091234,-0.3447406382426207,1.7884816123450615,0.24605017086462888,0.08823887775605921,-1.5417843874556034,24,-0.8440092059552969
2025-09-05 08:00:00,-0.1472960548698633,-0.11602957902697233,-0.09023401918022421,-1.7370199206353405,-0.29913994163529406,1.5873645764693396,-0.4538405580094046,-1.1451709777904633,-0.8400866583866242,25,-0.8440092059552969
2025-09-05 10:00:00,-0.08406351084368804,-0.10145570947091939,-0.09392752008924825,-1.0711582792712933,-0.25353924502796743,1.0312441084470396,-0.9678307834777866,-1.157537639993838,0.5848472144405494,26,-0.8440092059552969
2025-09-05 12:00:00,0.13268290727735166,0.16843968325853093,0.6526725623998366,0.5011979402474152,-0.20793854842064077,0.2691322385791547,-1.1581972397087734,0.06350555334930996,1.3080833581987463,27,-0.8440092059552969
2025-09-05 14:00:00,-0.6634312915372251,-0.5955188269405649,0.23380804766219282,0.876104106341358,-0.16233785181331417,-0.49476377306104297,-0.9739313884892979,1.296915408895835,0.6063856291297713,28,-0.8440092059552969
2025-09-05 16:00:00,-0.24444074474915295,-0.19132640772185577,-0.37615513997521316,1.3890134660409146,-0.11673715520598753,-1.0557586070532101,-0.46440711584624744,1.30928207109921,-0.8185482436974109,29,-0.8440092059552969
2025-09-05 18:00:00,0.7684058194388671,0.6965709540544044,-1.0787562452163115,1.0811580887997385,-0.0711364585986609,-1.2635341506711069,0.23384896084161086,0.08823887775605956,-1.5417843874556034,30,-0.8440092059552969
2025-09-05 20:00:00,0.6647551695430977,0.6366524033388827,-0.7157928641641096,-1.5857610178176405,-0.025535761991334272,-1.062417114795385,0.9337396897156445,-1.145170977790463,-0.8400866583866246,31,-0.8440092059552969
2025-09-05 22:00:00,-0.34727063873498115,-0.30615652404752397,-0.03970908426353787,1.2996393955001257,0.020064934615992354,-0.506296646773085,1.4477299151840262,-1.157537639993838,0.5848472144405491,32,-0.8440092059552969
2025-09-06 00:00:00,-0.29806927776819325,-0.05998744880448252,1.6159613375665745,0.37154192162417465,0.06566563122331898,0.25581522309480004,1.6380963714150134,0.06350555334930962,1.3080833581987463,33,-0.8440092059552969
2025-09-06 02:00:00,-0.4868291777385645,-0.20474175462420202,0.9301719765859066,-0.2960130985866638,0.1112663278306456,1.0197112347350026,1.4538305201955355,1.2969154088958401,0.6063856291297629,34,-0.8440092059552969
2025-09-06 04:00:00,1.1196060611616643,1.1160626057513485,-0.4131884082378087,0.20338311723287994,0.15686702443797224,1.5807060687271648,0.9443062475524876,1.3092820710992101,-0.8185482436974105,35,-0.8440092059552969
2025-09-06 06:00:00,0.10878709582594398,0.11651786336014863,-0.2505054259555859,0.1898700095232664,0.20246772104529887,1.7884816123450615,0.24605017086462921,0.08823887775605992,-1.5417843874556034,36,-0.8440092059552969
2025-09-06 08:00:00,-0.1351738638210134,-0.13174732385592983,-0.09097811141513062,-1.2813782306273132,0.2480684176526255,1.58736457646934,-0.4538405580094043,-1.145170977790463,-0.8400866583866249,37,-0.8440092059552969
2025-09-06 10:00:00,-0.08604589843516873,-0.1179820293248012,-0.08820357038927112,-1.38070703535926,0.2936691142599521,1.03124410844704,-0.9678307834777863,-1.1575376399938384,0.5848472144405488,38,-0.8440092059552969
2025-09-06 12:00:00,-1.3433807253004513,-2.4180167113763127,-1.1127151824439536,-1.8597307957247595,0.33926981086727875,0.2691322385791551,-1.1581972397087734,0.06350555334930927,1.3080833581987463,39,-0.8440092059552969
2025-09-06 14:00:00,0.8858730891678667,2.42196854688019,2.5758973934208815,2.066060222241829,0.3848705074746054,-0.49476377306104274,-0.973931388489298,1.2969154088958348,0.6063856291297719,40,-0.8440092059552969
2025-09-06 16:00:00,0.6285143453311371,0.6261956402380144,-0.10293774763531835,0.9282057952109397,0.430471204081932,-1.0557586070532072,-0.4644071158462521,1.3092820710992155,-0.8185482436974015,41,-0.8440092059552969
2025-09-06 18:00:00,0.21040903526159488,0.24120133733080948,-0.9708572088331163,1.356907053267347,0.47607190068925864,-1.2635341506711069,0.23384896084160559,0.08823887775607032,-1.5417843874556034,42,-0.8440092059552969
2025-09-06 20:00:00,0.2776424771917754,0.2624811621504954,-1.2078842240566334,-0.08926572495970825,0.5216725972965852,-1.0624171147953878,0.9337396897156398,-1.1451709777904577,-0.8400866583866339,43,-0.8440092059552969
2025-09-07 02:00:00,-1.3047357892849794,-1.0709810702397844,0.40914222828982993,0.3983965697107113,0.6584746871185652,1.0197112347350021,1.4538305201955357,1.29691540889584,0.6063856291297636,44,-0.8440092059552969
2025-09-07 04:00:00,-0.03590598940885962,-0.05603214305448043,-0.11167571374993858,0.34121470773288093,0.7040753837258917,1.5807060687271648,0.9443062475524879,1.3092820710992106,-0.8185482436974099,45,-0.8440092059552969
2025-09-07 06:00:00,1.9769224394779221,1.3170709403494179,-1.717446329305936,-0.15996070696893652,0.7496760803332184,1.7884816123450615,0.24605017086462957,0.0882388777560606,-1.5417843874556034,46,-0.8440092059552969
2025-09-07 08:00:00,-0.08786625999503239,-0.07266271745220847,-0.08598349128073184,-1.2965847414298093,0.795276776940545,1.58736457646934,-0.453840558009404,-1.1451709777904626,-0.8400866583866253,47,-0.8440092059552969
2025-09-07 10:00:00,-0.1623206058324443,-0.0811170683078424,-0.08415982049679117,-1.5757204878370914,0.8408774735478717,1.0312441084470403,-0.9678307834777861,-1.1575376399938386,0.5848472144405481,48,-0.8440092059552969
2025-09-07 12:00:00,-0.5556952655726203,-2.4180167113763127,2.7241095026169373,-1.1483354296669224,0.8864781701551983,0.2691322385791554,-1.1581972397087734,0.06350555334930856,1.3080833581987463,49,-0.8440092059552969
2025-09-07 12:04:00,2.589378638943576,2.42196854688019,0.43873133934127084,1.3885031843836053,0.8879981933754425,0.24249871468159429,-1.1580907654163843,0.11296843515770486,1.3076493095374389,49,-0.824864037670985
2025-09-07 12:24:00,-0.13611411278656255,-0.7471399254893056,0.17099578102472843,-0.07955183792989602,0.8955983094766636,0.10958450378868426,-1.1511757320842473,0.3584031122162296,1.2795305597185165,49,-0.7291381962494253
2025-09-07 12:40:00,0.24401406986397065,0.4998464569135689,0.14036464036382085,0.10425531260163765,0.9016784023576405,0.0040425931557146345,-1.1380156070563998,0.5489209609662983,1.2264024229170385,49,-0.6525575231121776
2025-09-07 12:55:00,0.1165337370938364,0.39184072465023945,-0.09580068550274397,0.07152406969635584,0.9073784894335564,-0.09376912548389267,-1.1195792739100594,0.7192371746324928,1.1528232078824374,49,-0.5807631420460079
2025-09-07 13:10:00,-2.625419385397189,-2.4180167113763127,-2.7312572264018606,-1.8878158125326978,0.9130785765094721,-0.19005535752133043,-1.0953212295531893,0.8785452354743571,1.0575195234356196,49,-0.5089687609798381
2025-09-07 13:25:00,2.3370071757155704,2.42196854688019,2.7241095026169373,2.066060222241829,0.918778663585388,-0.28440379052889353,-1.0653453506558863,1.0241193384023657,0.9421220420406325,49,-0.4371743799136683
2025-09-07 13:40:00,-1.7564129980207943,-2.4180167113763127,-0.6037966174696464,-1.8878158125326978,0.9244787506613038,-0.37641041003179837,-1.029779998533572,1.1534686701546373,0.8086052465983837,49,-0.36537999884749855
2025-09-07 13:55:00,-0.37994900719185765,-0.44747947129115756,-0.3155076028361045,-0.004335009889200377,0.9301788377372197,-0.46568122956022556,-0.9887774694841253,1.2643800278024897,0.6592536464967332,49,-0.29358561778132886
2025-09-07 14:10:00,0.24379557873859534,0.14971446570801528,0.22540900042498113,0.0179909404588232,0.9358789248131355,-0.5518339777598487,-0.9425133426317582,1.3549556872661301,0.4966226890215066,49,-0.22179123671515907
2025-09-07 14:25:00,-0.5826422516086674,-0.7135001438397791,-0.7658283896791552,-0.02515211322763161,0.9415790118890514,-0.6344997353364668,-0.8911857280702509,1.423645873899819,0.3234950349449248,49,-0.14999685564898932
2025-09-07 14:40:00,-0.25947295583294394,-0.40188844897070275,-0.4847814110477183,-0.0682842994977773,0.9472790989649671,-0.7133245148250669,-0.8350144185251079,1.4692752795657396,0.142832946428272,49,-0.07820247458281958
2025-09-07 14:55:00,0.47194960792196944,0.3789327497936646,0.3860951901803096,0.0979669825769026,0.9529791860408829,-0.7879707764184614,-0.7742399481673901,1.491063172482077,-0.0422723981048989,49,-0.006408093516649822
2025-09-07 15:10:00,1.9958184011438433,0.798719820720632,-0.925023585338722,-1.5109845119200755,0.9586792731167988,-0.8581188733646137,-0.7091225626094301,1.4886367557602938,-0.22865379488874757,49,0.06538628754951993
2025-09-07 15:25:00,-0.18301022780526474,-0.1080020661187651,-0.05187337672206546,-0.012795816366737722,0.9643793601927146,-0.923468420743072,-0.6399411044931856,1.4620375460632273,-0.4131222065496267,49,0.13718066861568967
2025-09-07 15:40:00,-1.1216179887755071,-0.02053244957189588,-1.1430076847068247,1.3620596283854114,0.9700794472686305,-0.9837395817593095,-0.566991819443249,1.4117206632434918,-0.5925213274196928,49,0.20897504968185943
2025-09-07 15:56:00,-0.5310749766949866,-0.5387970964336195,-0.22118160111825366,0.03944749511725499,0.9761595401496074,-1.0421409407961537,-0.485378512455483,1.3328846171744002,-0.7748368084598936,49,0.2855557228191072
2025-09-07 16:11:00,-0.5647967379252656,-0.6119945595905703,0.07390405310688443,-0.02515211322763161,0.9818596272255231,-1.0911246768572977,-0.4056489283464363,1.2367196820888198,-0.9341901292285906,49,0.35735010388527694
2025-09-07 16:25:00,0.30452950515707167,0.08030196166346472,-0.4016289910799345,-0.06828428757346987,0.9871797084963779,-1.1316171083815625,-0.3287333858201063,1.1290073373403093,-1.0703536874536803,49,0.4243581928803687
2025-09-07 16:40:00,-0.5558740931509593,-0.4285755804921322,-0.23118726571282372,0.15366957300736694,0.9928797955722938,-1.1692272709049925,-0.2439774984871294,0.9962265341521219,-1.2004199911171913,49,0.49615257394653844
2025-09-07 16:56:00,1.1857959808743057,0.8902399539085523,0.6073706761109171,-0.11531194037835726,0.9989598884532707,-1.2025838598889844,-0.15129620059555862,0.8372972690195892,-1.318673315549562,49,0.5727332470837861
2025-09-07 17:10:00,-0.08300929261181392,0.03972377361364181,1.1509890777050642,0.15366957300736694,1.0042799697241254,-1.2259205058677927,-0.06862078528524417,0.6859637358386268,-1.403023832952796,49,0.639741336078878
2025-09-07 17:25:00,0.28924852057505435,0.25304991753227574,0.4223526741399317,-0.09298599003033367,1.0099800568000412,-1.2447608091713487,0.021229136216486304,0.5137904232135522,-1.4720947632186887,49,0.7115357171450477
2025-09-07 17:40:00,1.8592002806448358,0.43299877519605284,0.573636607284539,-1.6158872554568442,1.015680143875957,-1.2571469027797322,0.11201565217648722,0.3341242086415445,-1.517977088646506,49,0.7833300982112175
2025-09-07 18:00:00,1.5323752376670907,2.42196854688019,2.7241095026169373,2.066060222241829,1.0232802599771782,-1.2635341506711069,0.23384896084160522,0.08823887775607102,-1.5417843874556034,49,0.8790559396327772
2025-09-07 18:04:00,-1.8251061850047408,-2.4180167113763127,-2.7312572264018606,-1.8878158125326978,1.0248002831974223,-1.2634179392627503,0.25825091630295666,0.038775995947674724,-1.5413503387942962,49,0.8982011079170891
2025-09-07 18:25:00,-1.819274106378321,-0.19708076244451495,-1.955386188071436,1.7611122681919824,1.0327804051037046,-1.255188966882416,0.3860970940802202,-0.21876632100682644,-1.5106992370270165,49,0.9987132414097267
2025-09-07 18:41:00,0.4577909422831754,0.18458210755627144,-0.028590632362288666,0.04876684139490551,1.0388604979846814,-1.2403649679711846,0.48273752191613445,-0.40881584651341923,-1.455901346984629,49,1.0752939145469744
2025-09-07 18:56:00,0.7163913631341892,-0.8940835797724065,0.15775524530557894,-1.8033779457820456,1.0445605850605972,-1.2198160336686563,0.572272500410906,-0.5784870228664937,-1.3808304248706638,49,1.1470882956131443
2025-09-07 19:10:00,-0.1505851283860735,1.2034428194971833,1.4018645123260078,1.738133496592998,1.049880666331452,-1.1949081046267918,0.6545621684346541,-0.7268008043689785,-1.2912205526924798,49,1.214096384608236
2025-09-07 19:26:00,-0.27081084334732203,-0.1966626022759653,0.23438947698831597,0.08582482878835578,1.055960759212429,-1.1597911622528363,0.7466959751541832,-0.8815290219770061,-1.167461969581936,49,1.2906770577454838
2025-09-07 19:41:00,-0.028425442725319768,-0.1856038269813081,-0.9963036988074293,-0.09298600195464109,1.0616608462883448,-1.1205722608541315,0.8308375633058639,-1.0097147121105556,-1.0328152298340698,49,1.3624714388116534
2025-09-07 19:56:00,-0.10665644162504231,-0.09613475560667177,0.13562271260458258,0.07455507402496388,1.0673609333642606,-1.075430944189924,0.9124488783376715,-1.1193257089302222,-0.8824960798556462,49,1.4342658198778233
2025-09-07 20:11:00,0.6293006655750362,0.6923854821682718,0.43101838603706466,0.03033635797910054,1.0730610204401765,-1.0245605143083891,0.9911804480694477,-1.2084865378905187,-0.719076521979131,49,1.506060200943993
2025-09-07 20:26:00,0.9363120768570157,1.0212303358932018,0.5278148981756929,0.0179909404588232,1.0787611075160923,-0.96817880620005,1.0666951318325106,-1.275671632487883,-0.5453527101482522,49,1.5778545820101626
2025-09-07 20:41:00,0.761058760384221,1.0066870795633305,-0.9846214655102208,0.11661159753822412,1.084461194592008,-0.9065272549949038,1.1386695641577615,-1.3197314371265265,-0.36429710694877643,49,1.6496489630763325
2025-09-07 20:56:00,-2.625419385397189,-2.4180167113763127,-1.7484232314904444,-1.8878158125326978,1.0901612816679238,-0.8398698621001258,1.2067955394762713,-1.3399120763333972,-0.1790076239495331,49,1.721443344142502
2025-09-07 21:11:00,2.589378638943576,2.42196854688019,2.7241095026169373,1.9290927131650784,1.0958613687438397,-0.7684920647055234,1.2707813319028325,-1.3358682537765318,0.007345384423400804,49,1.793237725208672
2025-09-07 21:26:00,-2.625419385397189,-2.4180167113763127,-1.692098258807919,-1.8872662677083343,1.1015614558197555,-0.6926995134976637,1.3303529444509934,-1.3076691603810404,0.19157336652993937,49,1.8650321062748416
2025-09-07 21:40:00,2.589378638943576,2.42196854688019,2.7241095026169373,1.8304612001961988,1.1068815370906104,-0.6182627619109595,1.3817452165631792,-1.2599762321381192,0.35882029816283073,49,1.9320401952699335
2025-09-07 21:56:00,-2.625419385397189,-2.4180167113763127,-2.7312572264018606,-1.8878158125326978,1.1129616299715872,-0.5291858858605811,1.4352532453009745,-1.181140186069028,0.5411357792030317,49,2.0086208684071813
2025-09-07 22:11:00,2.589378638943576,2.42196854688019,2.7241095026169373,2.066060222241829,1.118661717047503,-0.4421649998879736,1.4801327344099648,-1.0849752509834483,0.7004890999717289,49,2.0804152494733508
2025-09-07 22:26:00,-0.34283940984304784,-0.15254524251960574,0.38027884511267573,0.04876684139490551,1.124361804123419,-0.352126742692296,1.5197015687948117,-0.968947893897714,0.8458575133252653,49,2.1522096305395206
2025-09-07 22:40:00,-0.38625928167182394,-0.26619694588566295,0.9701086349464054,0.02405427152173258,1.1296818853942736,-0.26570865410328764,1.5516912720146108,-0.8444821030467515,0.9667189618603306,49,2.2192177195346123
2025-09-07 22:56:00,0.3098917645269686,0.18892510426554154,-0.07478862314225053,-0.007376309664838116,1.1357619782752506,-0.16455161502247667,1.5822529807040313,-0.6855528379142192,1.0849722862927018,49,2.2957983926718604
2025-09-07 23:11:00,-0.49167850288098885,-0.3238381388524067,0.04286642199096358,0.1781633878835582,1.1414620653511665,-0.06781797004207442,1.6049677034795409,-0.5230341069962882,1.1746273258459874,49,2.36759277373803
2025-09-07 23:26:00,-0.05939992844278375,-0.09103589557917952,-0.04700944274707272,-0.013003715871717688,1.147162152427082,0.030330034708791108,1.6218372090283362,-0.35026792285135017,1.2421848214834472,49,2.4393871548041997
2025-09-07 23:41:00,0.5324318480973098,0.5232459250028367,0.017103193489999183,-0.0006582983514403529,1.152862239502998,0.12947211440583145,1.632789259537805,-0.17021036278994228,1.2864888457242554,49,2.5111815358703695
